type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,4130.362,4141.465,11.103000000000065,2,"[206.74847717520464, 206.74847717520464]","[[0.2272943556308746, 1.48849618434906], [0.2272943556308746, 1.48849618434906]]","[[0.271291047334671, 1.502509593963623], [0.271291047334671, 1.502509593963623]]"
fixation,4152.568,4163.672,11.10399999999936,2,"[0.0, 0.0]","[[0.2272943556308746, 1.48849618434906], [0.2272943556308746, 1.48849618434906]]","[[0.2210010439157486, 1.642524242401123], [0.2210010439157486, 1.642524242401123]]"
fixation,4174.775,4196.981,22.20600000000013,3,"[0.0, 0.0, 0.0]","[[0.1794888824224472, 1.499263048171997], [0.1794888824224472, 1.499263048171997], [0.1794888824224472, 1.499263048171997]]","[[0.2175275534391403, 1.6734551191329956], [0.2175275534391403, 1.6734551191329956], [0.2197965830564499, 1.6775705814361572]]"
saccade,4208.084,4219.187,11.103000000000065,2,"[33.69552465483103, 33.69552465483103]","[[0.1920740008354187, 1.599804401397705], [0.1920740008354187, 1.599804401397705]]","[[0.2199417501688003, 1.6829628944396973], [0.2199417501688003, 1.6829628944396973]]"
fixation,4230.29,4241.393,11.103000000000065,2,"[13.301699495563303, 13.301699495563303]","[[0.1919911801815033, 1.6053379774093628], [0.1919911801815033, 1.6053379774093628]]","[[0.2198105305433273, 1.7009273767471311], [0.2198105305433273, 1.7009273767471311]]"
fixation,4252.497,4263.6,11.103000000000065,2,"[0.0, 0.0]","[[0.21483214199543, 1.557877779006958], [0.21483214199543, 1.557877779006958]]","[[0.2044980376958847, 1.730280876159668], [0.2044980376958847, 1.730280876159668]]"
saccade,4274.703,4285.806,11.102999999999156,2,"[23.967739752664144, 23.967739752664144]","[[0.1903199404478073, 1.5971208810806274], [0.1903199404478073, 1.5971208810806274]]","[[0.2025081217288971, 1.7265324592590332], [0.2025081217288971, 1.7265324592590332]]"
saccade,4296.909,4319.115,22.20600000000013,3,"[29.560618762152618, 29.560618762152618, 32.836843649999906]","[[0.1823545694351196, 1.5846513509750366], [0.1823545694351196, 1.5846513509750366], [0.18680140376091, 1.5189276933670044]]","[[0.201910451054573, 1.6934340000152588], [0.201910451054573, 1.6934340000152588], [0.1954000145196914, 1.6782333850860596]]"
saccade,4330.218,4341.322,11.10400000000027,2,"[141.23298054382428, 141.23298054382428]","[[0.2008671909570694, 1.5202356576919556], [0.2008671909570694, 1.5202356576919556]]","[[0.1895996481180191, 1.6852943897247314], [0.1895996481180191, 1.6852943897247314]]"
fixation,4352.425,4374.631,22.20600000000013,3,"[0.0, 0.0, 12.310588282681492]","[[0.1866492480039596, 1.548178791999817], [0.1866492480039596, 1.548178791999817], [0.1881235837936401, 1.548826813697815]]","[[0.1908938884735107, 1.673614501953125], [0.1908938884735107, 1.673614501953125], [0.1948066502809524, 1.661708116531372]]"
fixation,4385.734,4430.147,44.412999999999556,5,"[0.0, 0.0, 9.001683503599764, 14.913470445880193, 0.0]","[[0.1858154088258743, 1.5674595832824707], [0.1858154088258743, 1.5674595832824707], [0.1852104514837265, 1.561200499534607], [0.1835275739431381, 1.5511451959609983], [0.1835275739431381, 1.5511451959609983]]","[[0.1949539333581924, 1.6657201051712036], [0.1949539333581924, 1.6657201051712036], [0.1918421238660812, 1.6758493185043335], [0.1906305700540542, 1.6673314571380615], [0.1912528276443481, 1.656030535697937]]"
saccade,4441.25,4452.353,11.103000000000065,2,"[68.51383760266454, 68.51383760266454]","[[0.1805617958307266, 1.5747569799423218], [0.1805617958307266, 1.5747569799423218]]","[[0.19630828499794, 1.6413788795471191], [0.19630828499794, 1.6413788795471191]]"
fixation,4463.456,4474.559,11.103000000000065,2,"[10.157468001166546, 10.157468001166546]","[[0.1718935519456863, 1.5872501134872437], [0.1718935519456863, 1.5872501134872437]]","[[0.1921291500329971, 1.6482089757919312], [0.1921291500329971, 1.6482089757919312]]"
fixation,4485.662,4496.765,11.103000000000065,2,"[0.0, 0.0]","[[0.1800026595592498, 1.592216730117798], [0.1800026595592498, 1.592216730117798]]","[[0.1888928264379501, 1.6406255960464478], [0.1888928264379501, 1.6406255960464478]]"
saccade,4507.868,4518.972,11.10399999999936,2,"[89.97489272032487, 89.97489272032487]","[[0.359489381313324, 1.0647120475769043], [0.359489381313324, 1.0647120475769043]]","[[0.4085021018981933, 1.2095139026641846], [0.4085021018981933, 1.2095139026641846]]"
